video_id,description,creation_time,duration,author_id,username,nickname,music_id,song_title,music_author_name,diggs,shares,comments,plays
6961477250252393734,YOU HAVE TO SEE THESE! GORGEOUS 😡 #makeup #beauty #MAKEYOURMOVE #SipIntoSummer #SayQuayNotKway,1620845232,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6961477400127769350,original sound,Mikayla Nogueira,140400,1361,1821,818000
6961438985860189446,UM MISS @jacattack WE NEED TO HAVE A TALK 😳 #makeup #beauty #MAKEYOURMOVE #SipIntoSummer #SayQuayNotKway,1620836323,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6961438867396479750,original sound,Mikayla Nogueira,43600,70,288,386400
6961425009726213382,IS @jacattack FOR REAL WITH THIS COLLECTION BRO?😳 #makeup #beauty #makeupreview #MAKEYOURMOVE #SipIntoSummer #SayQuayNotKway,1620833069,56,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6961424900108208901,original sound,Mikayla Nogueira,72200,93,270,611600
6961178577475816709,Did you know I was lying? Or did you believe me?😲 #makeup #beauty #SipIntoSummer #SayQuayNotKway #LoveMeMode,1620775693,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod,216000,2670,1478,1300000
6961157430071889157,The @neutrogena_us Milky Cleanser is a blessing for my dry skin! This is my go to routine right now ☺️ #neutrogenapartner #neutrogena,1620770769,41,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6774211055636711426,SUMMER MEMORIES,Aleksey Zaykov,397300,2509,783,15700000
6961112375185460486,Red is NOT my color damn 😲 #makeup #beauty #SipIntoSummer #SayQuayNotKway #LoveMeMode,1620760277,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6961112425244494597,original sound,Mikayla Nogueira,501000,730,4308,2400000
6961080652330536198,@michaeldoesmakeup and @rudiberry claim this product is AMAZING. So is it? 🤔 #makeup #beauty #SipIntoSummer #SayQuayNotKway #LoveMeMode,1620752892,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6961080917918026502,original sound,Mikayla Nogueira,726200,5845,1787,3900000
6961059954459528453,New Catfish Level Unlocked: EXPERT,1620748073,17,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6923003951587658501,Bust Your Knee Caps,amanda,111200,209,1071,743600
6960756001280691462,WOW! The difference this NEW @buxomcosmetics Plump Shot Lip Serum made on my lips is OUTSTANDING! #BUXOMpartner #BUXOMbabe,1620677303,15,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957017761370114050,The Plump Shot,BUXOM Cosmetics,488300,1822,0,12700000
6960696157223800070,Mail day is the best! I can’t wait to try all of this out! Thank you! #makeup #beauty #SayQuayNotKway #LoveMeMode #RefundGlowUp,1620663370,57,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6960696056514349829,original sound,Mikayla Nogueira,98300,172,1034,681600
6960679884112940293,Peep who I was watching on YouTube on my computer 😂 #makeup #beauty #SayQuayNotKway #LoveMeMode #RefundGlowUp #prhaul,1620659582,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6960679760624192262,original sound,Mikayla Nogueira,297800,509,2042,1800000
6960329994677603589,And under $20.00 at @target! Seriously count me in! It left my feeling like a bronzed goddess! @lorealparis @lorealparisusa #sponsored,1620578115,56,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6960330114718567174,original sound,Mikayla Nogueira,403900,3193,0,11400000
6960009997753388294,Stubborn hormonal acne got you down? I got you covered. 😉 #makeup #beauty #RefundGlowUp #MillionActsofLove,1620503610,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6789995456064669697,Juless Edits,Shou,241900,2261,1003,1500000
6959948784763669766,OBSESSED is an understatement with the new @gymshark PAUSE collection. Taking comfort to the next level! Link in my bio to shop. #gymshark #ad,1620489358,51,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6692683186809359108,Countless,Official Sound Studio,67800,313,659,584800
6959622239360879878,Sigma is so slept on. Wake up! 😂 #makeup #beauty #MillionActsofLove #MakeMomEpic,1620413328,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6959622219353901830,original sound,Mikayla Nogueira,124400,628,749,858900
6959594968142990598,I can’t keep these a secret they are 🔥🔥🔥. Yo @dickssportinggoods wanna sponsor me😂#ShaveItOff,1620406979,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6805655997768550402,Plaid,Harris Heller,120400,610,1486,1000000
6959570687774297350,GIVE JUVIAS PLACE THE CROWN 👑 #makeup #beauty #MillionActsofLove #MakeMomEpic #makeupreview,1620401327,57,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6959570624507316997,original sound,Mikayla Nogueira,540300,2587,2052,2800000
6959302385655237893,I can’t get over how fabulous these new @bitebeauty Daycation blushes are. The glow! The pigment! The blendability! 🔥 #bitebeauty #ad,1620338858,56,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6959302226028579589,original sound,Mikayla Nogueira,91900,262,643,1100000
6959246234712362245,This look by @laviedunprince1 has me feeling SEXY! #makeup #makeuptutorial #beauty #MakeMomEpic,1620325783,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6959246231516367622,original sound,Mikayla Nogueira,290300,1501,4231,1800000
6959233026190478597,Anyone else struggle with this? What do you do to make yourself feel sexy? #makeup #beauty #MakeMomEpic #makeuptutorial,1620322708,55,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6959233015641901829,original sound,Mikayla Nogueira,457200,1590,1874,4000000
6959215523150318853,The smile at the end 😂 how could that not make you smile back omg #makeup #MakeMomEpic #beauty @emilwarren1,1620318633,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6959215362739161862,original sound,Mikayla Nogueira,1800000,7622,5911,8000000
6959199737438424325,This could be a game changer for my face shape. And it looks incredible on @emilwarren1 ❤️🔥 #makeup #beauty #MakeMomEpic,1620314958,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6959199620375677701,original sound,Mikayla Nogueira,4600000,27400,9475,29000000
6958882193238199558,I AM LIVING FOR THIS LOOK! #makeup #beauty #MakeMomEpic #IFeelWeightless,1620241023,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958884246547073798,original sound,Mikayla Nogueira,316000,965,1935,2100000
6958851212137467141,Easily will become a staple for me. Well done.,1620233810,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958851094323792645,original sound,Mikayla Nogueira,88200,322,403,799700
6958833407950327046,Just wow. I have no words honestly. There is a part two to this. #makeup #beauty #MakeMomEpic #IFeelWeightless #makeupreview,1620229665,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958833306850970374,original sound,Mikayla Nogueira,50500,351,345,474400
6958510026948381957,The claims of this product had me instantly hooked! And they surely delivered! @olehenriksen @sephora #￼TakeThePlunge #OleHenriksenPartner,1620154371,57,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958509995977689861,original sound,Mikayla Nogueira,47100,302,418,519000
6958465956037283077,THIS WAS SO HARD 😂 Recreation of @sincerely_mels 🥰 #makeup #beauty #IFeelWeightless #ChipsGotTalent,1620144110,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958465895337315078,original sound,Mikayla Nogueira,1200000,4165,8819,4700000
6958202499006237957,The best @boxycharm boxes I’ve ever gotten! 😍🔥 #BoxyCharm #BoxyFlourishVP #GiftedbyBoxy @thedrybar @hauslabs #ad,1620082770,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958202465149831942,original sound,Mikayla Nogueira,41000,117,357,524400
6958178576323595526,cody surprised me with the viral lego flowers today 🥺 #makeup #beauty #couplegoals @yannalinnaa,1620077199,19,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958178493624535814,original sound,Mikayla Nogueira,310400,5531,1788,1600000
6958105053697805574,This will not be one of my favorites. But it’s pretty. Please make lighter shades :) #makeup #beauty #makeupreview,1620060082,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958104970227288837,original sound,Mikayla Nogueira,122500,90,440,911800
6958089827208252677,This went south very fast 😂 there’s a part two coming... 😬 #makeup #review,1620056537,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6958089731213216518,original sound,Mikayla Nogueira,174100,239,649,1000000
6957769167273561349,🥵🥵🥵,1619981876,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957769323398171397,original sound,Mikayla Nogueira,406600,826,3748,2400000
6957453410459208965,Reply to @scottishmawsbanter this mask is LOVELY! #hair #hairreview #olaplex #beauty #makeup,1619908359,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957453299003951877,original sound,Mikayla Nogueira,135000,567,817,1200000
6957422650301992197,Reply to @megan6942 😂😂😂🔥,1619901197,21,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957422538704128773,original sound,Mikayla Nogueira,924000,2964,7578,4900000
6957383291984940294,What do we think about these?😳 Would you buy them? #makeup #beauty #makeupreview,1619892033,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957383336973142789,original sound,Mikayla Nogueira,68500,159,389,683200
6957354926615874821,I think my search for the perfect liquid lipstick is over?! 😳 testing @nyxcosmetics Lip Lingerie XXL #nyxcosmeticspartner,1619885428,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957354833728768774,original sound,Mikayla Nogueira,306800,1367,1227,1900000
6957060590343048453,WHAT SHOULD I REVIEW?😉 #makeup #beauty #ShadowAndBone #SkipTheRinse,1619816898,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957060475297352453,original sound,Mikayla Nogueira,186400,318,1092,1100000
6957043935004904709,MY FAVORITE MAIL DAY EVER!!! #makeup #beauty #ShadowAndBone #SkipTheRinse #prhaul #unboxing,1619813020,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957043848090553094,original sound,Mikayla Nogueira,252200,271,1127,1600000
6957006608861760773,You’ll never experience creasing or fading again! @boxycharm @toofaced #boxycharm #BoxySweetTreat #ad,1619804330,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6957006503681297158,original sound,Mikayla Nogueira,134300,1636,1088,1700000
6956979366328798470,@roseandben just literally changed my damn life. But now I gotta keep buying a $58 powder 😂 #makeup #beauty #makeupreview,1619797987,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6956979257289476870,original sound,Mikayla Nogueira,442500,3069,1496,2100000
6956708029463072006,❤️ I hope this hits home for someone,1619734812,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6883295796351993858,Sunset Lover Night Trouble,SelteMemset,164900,2851,3459,865200
6956707495595265286,There’s a second part to this video.,1619734687,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6883295796351993858,Sunset Lover Night Trouble,SelteMemset,811200,9731,6183,3600000
6956625040980937990,Also merit beauty is literally 🔥🔥🔥 - glad I tried it! #makeup #beauty #SkipTheRinse #TikTokGGT,1619715489,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6956624945749297926,original sound,Mikayla Nogueira,123500,170,1139,673600
6956608523178495237,Do you use your hands?😳 #makeup #beauty #SkipTheRinse #TikTokGGT,1619711644,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6956608388495182597,original sound,Mikayla Nogueira,360800,377,1934,2100000
6956342423765273861,HANDS DOWN MY NEW FAVORITE. ITS THE ACCESSIBILITY FOR ME #makeup #beauty #TikTokGGT,1619649687,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6956342482133666566,original sound,Mikayla Nogueira,66200,289,601,563200
6956272377193843974,There’s a surprise at the end 😉 #makeup #beauty #TikTokGGT,1619633378,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6956272302988217094,original sound,Mikayla Nogueira,113600,485,22500,601100
6956246914031455493,THE SHADOWS 😭😭😭🔥🔥🔥🥵🥵🥵 #makeup #beauty #TikTokGGT #makeupreview,1619627450,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6956246840246029062,original sound,Mikayla Nogueira,142100,822,1231,899700
6956232072457407750,"FINALLY! Also there’s a surprise at the end of this series, stay tuned 😉 #makeup #beauty #TikTokGGT #makeupreview",1619623994,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6956231962608618246,original sound,Mikayla Nogueira,193200,572,925,1200000
6955935471046233349,I’m giving them another chance after my tanning nightmare 👀 #makeup #beauty #selftan #tanning #selftanner,1619554936,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6955935390989781766,original sound,Mikayla Nogueira,389100,3184,3752,2200000
6955898063751810310,Have you entered?😍😭🔥 #makeup #beauty #TikTokGGT,1619546226,56,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6955897990850611974,original sound,Mikayla Nogueira,143100,862,6791,672200
6955868080258026757,There is no better scent 😍 the @farmacybeauty Sweet Apple Clean from @sephora is so irresistible! #farmacy #sweetappleclean #farmacypartner #ad,1619539246,57,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6758223850871195650,Chillest in the Room,L.Dre,82500,435,613,611000
6955524912656190726,And what’s even more insane is that this is just the beginning. I have so much more to give. And so much is coming. I cannot wait. Thank you.,1619459345,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6739505429899905026,It's Ok (Acoustic),Tom Rosenthal,355700,1056,8834,1500000
6955510975474748677,THANK YOU FOR FIVE MILLION 💜,1619456101,16,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6947333417029733126,talking to the moon sickmix,Sickickmusic,302400,235,2351,1400000
6955243300697722117,What should I do next? My beauty room is slowly coming together! #makeup #beauty #organization #DoritosDuetRoulette,1619393778,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6777261978097289218,Waterdrop,Clutch,171000,196,727,1000000
6955120079998569734,⚠️ CATFISH ALERT ⚠️ #youmadbro?,1619365088,12,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6934415009539787521,Touch It,Busta Rhymes,286500,1124,2251,1700000
6954812472985439494,The most VIRAL makeup hack on Tik Tok. And I’m spilling all the tea on it 😳 #makeup #beauty #DoritosDuetRoulette #Destinationdepop,1619293467,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954812384720521990,original sound,Mikayla Nogueira,139500,1105,621,1100000
6954774532104195333,This is my favorite look I’ve ever done 🤤 @beatsbydeb is an eyeshadow queen  #makeup #beauty #makeuptutorial,1619284633,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954774460696513286,original sound,Mikayla Nogueira,139300,664,1153,698100
6954753749386579205,I’ve been wanting to recreate a @beatsbydeb look for quite some time now 🥵 #makeup #beauty #makeuptutorial,1619279795,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954753635112815366,original sound,Mikayla Nogueira,258700,562,823,1500000
6954385225388477701,What did you pick up from the Sephora sale?😳 #makeup #beauty #DoritosDuetRoulette #Destinationdepop #ZitHappens,1619193991,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954385143071083270,original sound,Mikayla Nogueira,116600,195,675,807800
6954086302253993221,The PERFECT bronzer for summer! Chefs kiss 💁🏻‍♀️ #makeup #beauty,1619124393,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954086497557547781,original sound,Mikayla Nogueira,52700,262,392,525900
6954064520520224005,@boxycharm is hooking y’all up with 20% off @natashadenonabeauty 😳 use code BOXYXND #makeup #makeupreview #beauty #boxycharm #BoxySweetTreat #ad,1619119321,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954064683015932678,original sound,Mikayla Nogueira,75800,122,506,637100
6954027822256098566,These definitely sold out for a reason 😍 #makeup #beauty #makeupreview,1619110777,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954027692715002630,original sound,Mikayla Nogueira,134300,414,952,875200
6954011717454155014,Not Dry Bar blowing my mind 😳 #makeup #beauty #Destinationdepop #WorthTheWait #ZitHappens #hair,1619107036,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6954011653230955270,original sound,Mikayla Nogueira,72700,1031,576,668700
6953736455864749318,Check out GilesApparel on Instagram! She can custom paint anything you desire and does fabulous work. Happy to support a local artist like myself! 🔥,1619042938,51,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6775422799977646082,Lazy Beat,Akira Meru,111800,180,729,813600
6953688632465149190,Last one because I am just so in love with how it turned out... exceeded all expectations. #makeup #beauty #hair #ZitHappens #WorthTheWait,1619031803,8,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6762967457159465734,Im feeling good,#CrypticSounds,140100,249,910,1200000
6953661086021307654,Bye bye black 😉,1619025390,11,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6922340528361179910,I would rather have Billy Rae Cyrus mullet,Legoshi’s facial expressions,182200,343,1656,1200000
6953633831169576198,"It was time for a change 💇🏻‍♀️ - featuring @girlsgonewildred Wild Red Salon in Cranston, RI. Hair by Hairbyhayleylynn on Instagram! #hair",1619019044,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6792987346171070465,Say So (Instrumental Version) [Originally Performed by Doja Cat],Elliot Van Coup,1000000,3272,5316,4600000
6953342521112071429,This was an incredibly special moment for us.  And the trip was unforgettable. #andigotrailedrightafter😍🥺,1618951218,60,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6758883772839495682,Almost Idyllic,Sleeping At Last,322000,791,5139,1500000
6953299414203026693,I literally wanted to throw up 😂 #dating #lovr #relationship #WorthTheWait #OneStepCloser,1618941181,15,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6761267722425731074,Coffee Shop,Ben Everman,337200,167,1425,2400000
6953272435596709126,Stay tuned to see how it goes all down 😳 #love #dating #relationship #tinder #surprise #WorthTheWait #OneStepCloser,1618934900,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6897463237487380482,Always Be,Caleb Hearn,619400,814,3388,3000000
6952178876965489925,Thank you! I am so incredibly grateful 🥺 I’m blown away each time I open my mail. What do we want to see some videos on?🥰 #makeup #beauty,1618680285,55,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6952178892937513734,original sound,Mikayla Nogueira,186200,239,1282,1300000
6951792246081588486,My April @boxycharm is SWEET! 😍 What came in your box? #boxycharm #ad #BoxySweetTreat,1618590266,48,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6951792126623501061,original sound,Mikayla Nogueira,70200,177,802,862300
6951402359595552005,May or may not be making a big mistake in my next video 😳 #makeup #beauty #ItsOurHome #makeupreview,1618499489,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6951402237944007429,original sound,Mikayla Nogueira,209200,1257,1140,1600000
6951083111878888710,"DO NOT, I repeat, DO NOT get this on your tongue.. lol @notmikahoj  #makeup #beauty #makeupreview",1618425158,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6951083055595457285,original sound,Mikayla Nogueira,3100000,16900,8224,14100000
6951065666900217093,why did this just change my life lol #makeup #beauty #makeuphack #ItsOurHome,1618421096,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6951065563556891398,original sound,Mikayla Nogueira,571500,2335,1038,3300000
6951045337775672582,This might go downhill really fast... #makeup #beauty #ItsOurHome #makeuphack @amanddajustyne,1618416364,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6951045232213494533,original sound,Mikayla Nogueira,949300,2821,1640,6900000
6950717210990071046,RARE BEAUTY IS DOMINATING!!! #makeup #beauty #TheChallengeAllStars #makeupreview,1618339965,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6950717228450892550,original sound,Mikayla Nogueira,158400,1058,703,1100000
6950692311575825670,I’m disappointed ☹️ #makeup #beauty #TheChallengeAllStars #makeupreview,1618334168,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6950692210744576773,original sound,Mikayla Nogueira,145500,207,374,1000000
6950669123030486277,"What other hairstyles should I try? Fun fact, I don’t know how to braid! 😳 #makeup #beauty #hair #hairstyle #TheChallengeAllStars",1618328770,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6832779104719210497,Cinnamon Bun,Prod by Rose,329400,886,1883,1900000
6950425612418895109,THIS IS SO COOL WOW! #makeup #beauty #gameofthrones #TheChallengeAllStars #DSWCutLoose #ironanniversary,1618272080,51,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6950425487189494533,original sound,Mikayla Nogueira,147700,498,967,901600
6950408456750877958,The last clip LOL #makeup #beauty #TheChallengeAllStars #DSWCutLoose,1618268078,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6950408450312964870,original sound,Mikayla Nogueira,222500,240,1172,1400000
6950372700397325573,The best time is mail time 🥺 #makeup #beauty #TheChallengeAllStars #DSWCutLoose #prhaul #prunboxing #unboxing,1618259752,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6950372608433359621,original sound,Mikayla Nogueira,101200,182,825,756300
6950319279669546246,Not sponsored by sprite sorry #makeup #beauty #TheChallengeAllStars #DSWCutLoose,1618247314,13,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6930976713329478405,the way i are,greta | fanpage,185200,481,1757,1300000
6950297866401287429,Would you try this contour technique that @kyliekillzzzz loves? 😳 #makeup #beauty #TheChallengeAllStars #DSWCutLoose,1618242329,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6950297745211149061,original sound,Mikayla Nogueira,3300000,22600,6963,19200000
6949984925542042886,So what looks better? The high end look or the drugstore? Or would you even know the difference?😳 #makeup #beauty #drugstore,1618169466,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949984817316481797,original sound,Mikayla Nogueira,94800,1298,778,658300
6949945014336113925,Now those are some perfect brows if I’ve ever seen some 😳 #makeup #beauty #drugstore #TheChallengeAllStars #DSWCutLoose,1618160174,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949944903870778117,original sound,Mikayla Nogueira,116800,2065,420,1000000
6949928060615462149,Anyone else over the moon that drugstore makeup is improving and getting so much hype? #makeup #beauty #drugstore #TheChallengeAllStars #DSWCutLoose,1618156226,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949927953656466182,original sound,Mikayla Nogueira,180300,3018,605,1200000
6949317026703871237,Testing the Turn Up The Base powder from @onesize ! Available now! #onesize #ad,1618013960,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949316879844428550,original sound,Mikayla Nogueira,308200,759,1506,1700000
6949242157400214789,The difference from today’s makeup and yesterday’s makeup is insane 😭 #makeup #beauty #JustAddBriskZero #AerieREAL #GetCrocd,1617996527,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949242091818011397,original sound,Mikayla Nogueira,82900,609,847,622800
6949228982676114693,Am I the only person who likes these eyeshadow palettes... feels that way sometimes 😂 #makeup #beauty,1617993460,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949228915286887173,original sound,Mikayla Nogueira,74800,310,395,647400
6949208154622250245,I wonder where Cody is taking me?😳 #makeup #beauty #JustAddBriskZero #AerieREAL #GoForTheHandful,1617988611,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949208075840604934,original sound,Mikayla Nogueira,65500,465,529,575300
6949188431738080517,Who’s shopping the Sephora sale? I wanna know what you’re buying or what I should buy 🥵 #makeup #beauty #JustAddBriskZero #AerieREAL #GetCrocd,1617984019,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6949188327350651654,original sound,Mikayla Nogueira,140400,1061,760,1100000
6948875995705249030,Are any of the products I hate products you love?😳 #makeup #beauty #AerieREAL #GetCrocd #GoForTheHandful,1617911274,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948875882694052614,original sound,Mikayla Nogueira,274100,207,1495,1700000
6948848951088958725,I don’t think there’s any salvaging this... 😭 #makeup #beauty #AerieREAL #GetCrocd #GoForTheHandful,1617904977,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948848862958291717,original sound,Mikayla Nogueira,162800,144,1515,1100000
6948825668557769990,It just keeps getting worse honestly...😟 #makeup #beauty #AerieREAL #GetCrocd #GoForTheHandful,1617899556,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948825567756126982,original sound,Mikayla Nogueira,150800,156,1339,1100000
6948813488668036357,You are NOT ready for this rollercoaster of videos 😂😬 #makeup #beauty #AerieREAL #GetCrocd #GoForTheHandful,1617896727,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948813429461240581,original sound,Mikayla Nogueira,612000,672,1621,3500000
6948521790230514950,I love these everyday eye looks 😌 #makeup #beauty #GetCrocd #GoForTheHandful,1617828803,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948521684076874501,original sound,Mikayla Nogueira,113700,1893,1310,869400
6948513746482384133,I LOVE this collection. It’s literally perfect for summer and my purse. Knocked it out of the park. #makeup #beauty,1617826931,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948513655486991110,original sound,Mikayla Nogueira,121900,460,582,861000
6948455422634233094,Which color combination should I do next? 😳 #makeup #beauty #GoForTheHandful #GetCrocd,1617813351,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948455313842457349,original sound,Mikayla Nogueira,135400,564,1553,675800
6948434271858199814,The finished look is so 🔥🔥🔥 #makeup #GetCrocd #GoForTheHandful #beauty #makeuptutorial,1617808427,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948434143478860550,original sound,Mikayla Nogueira,195000,346,922,1200000
6948180873896299782,What are some of your favorite tanners and which should I try next?☺️ #makeup #beauty #selftanning #selftan,1617749428,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948327425851935493,original sound,Mikayla Nogueira,116600,2526,1559,942100
6948175392930794757,All of these opinions are my own! Everyone different! Other people may love these and that’s perfectly okay! This is just my thoughts! ❤️ #selftanner,1617748152,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948175302426168069,original sound,Mikayla Nogueira,175200,862,913,1600000
6948126087167708422,"So, is this the best palette on market?😳 #makeup #beauty #GoForTheHandful",1617736671,55,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948125981320284934,original sound,Mikayla Nogueira,298000,787,2226,1300000
6948073523986320646,Who’s heard of this palette? 😳🔥 #makeup #beauty #GoForTheHandful #makeupreview #makeuptutorial,1617724434,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6948073413080533765,original sound,Mikayla Nogueira,987800,4762,2526,5400000
6948051714566130950,Guess what palette I used... 😳 #makeup #beauty #GoForTheHandful,1617719357,8,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6848446293791034117,original sound,Preslee💍,106500,245,783,959200
6947288818781261062,Have a VERY Happy Easter ☀️🐰🌷,1617541731,12,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6917033573413374726,Dreams,Shawty Nixx 🌙,455600,340,3700,2600000
6947078640085585158,Can Charlotte Tilbury be duped?🤔 #makeup #beauty #FreeFreeDance,1617492795,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6947078555712899846,original sound,Mikayla Nogueira,339600,3415,1086,2200000
6947011926081785094,Reply to @oldgabbie what color should I do next? 😳 #makeup #beauty #FreeFreeDance,1617477261,58,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6947011854640139014,original sound,Mikayla Nogueira,972700,1782,5116,5100000
6946973025677921541,Finally I like a fenty complexion product 😂😬 #makeup #beauty #makeupreview,1617468204,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6946972944375532293,original sound,Mikayla Nogueira,122900,454,808,846200
6946958601357413638,☀️,1617464846,11,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6755992488349009922,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,100300,139,653,781100
6946675205104307461,Anyone else love sandals? Which pair was your favorite? #makeup #beauty #fashion #shoes #thisisnotanad,1617398862,59,6802654298129630213,mikaylanogueira,Mikayla Nogueira,6946675104516541189,original sound,Mikayla Nogueira,114300,261,747,917900
